;;;;;;;;;;;;;;;;;22.874.636,98;;;
Sì/No (R);Chiave (S);Project ID (T);Comune (U);Comune (V);BU (W);Type of service (X);Type of Contract (Y);Dettaglio commessa (Z);Activity Code (AA);04 - Materiali (AB);02 - Servizi (AC);03 - Manodopera (AD);01 - Oneri (AE);Totale (AF);% ATI (AG);Capitalizzazioni (AH);Capitalizzazione + Costi indiretti (AI);Società (AJ);Stato;Nota
;;PPP-IPU-D763-01;COMUNE DI FRANCAVILLA AL MARE ;Francavilla al Mare;Centre;Public Streetlighting;PPP; Francavilla al Mare ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;1784,46075;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-H480-01;COMUNE DI RODI GARGANICO ;Rodi Garganico;South;Public Streetlighting;PPP; RODI GARGANICO ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;721,28;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-L998-01;COMUNE DI VILLAPUTZU ;Villaputzu;Centre;Public Streetlighting;PPP; VILLAPUTZU ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;7322,5675;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-EEE-G426-03;COMUNE DI PELLEZZANO ;Pellezzano;South;Smart Buildings;Smart Buildings; EFFICIENTAMENTO ENERGETICO EDIFICI PELLEZZANO;Pipeline;;;;;;;;8372;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-G786-01;COMUNE DI POLICORO ;Policoro;South;Smart Buildings;Smart Buildings; POLICORO EFFICIENTAMENTO EDIFICI;Pipeline;;;;;;;;19.136;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-D150-01;COMUNE DI CREMONA ;Cremona;North West;Public Streetlighting;PPP; CREMONA ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;110.477,00;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G070-01;COMUNE DI ONIFAI ;Onifai;Centre;Public Streetlighting;PPP; Onifai ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;70,0925;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L357-01;COMUNE DI TRECCHINA ;TRECCHINA;South;Public Streetlighting;PPP; TRECCHINA ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;530,978;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-A482-01;COMUNE DI ATELLA ;Atella;South;Public Streetlighting;PPP; ATELLA ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;2525,607;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-M018-01;COMUNE VILLA SAN GIOVANNI ;Comune Villa San Giovanni;South;Public Streetlighting;PPP; VILLA SAN GIOVANNI ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;1549,556;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-B098-01;Comune di Bovalino ;Bovalino;South;Public Streetlighting;PPP; BOVALINO ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;333,822;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-G722-01;COMUNE DI PIZZO CALABRO ;Pizzo Calabro;South;Public Streetlighting;PPP; PIZZO CALABRO ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;798,376;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-E402-01;COMUNE DI LAGANADI ;Laganadi;South;Public Streetlighting;PPP; LAGANADI ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;137,908;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-B959-01;COMUNE DI CASELLE IN PITTARI ;Caselle In Pittari;South;Public Streetlighting;PPP; CASELLE IN PITTARI ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;888,72;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-E156-01;COMUNE DI GRAVINA DI CATANIA ;Gravina di Catania;South;Public Streetlighting;PPP; GRAVINA DI CATANIA ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;3040,485;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-A053-01;COMUNE DI ACRI ;Acri;South;Public Streetlighting;PPP; ACRI ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;253;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D947-01;COMUNE DI GAVOI ;Gavoi;Centre;Public Streetlighting;PPP; GAVOI ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;249,228;Ottima;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F843-01;COMUNE DI NARDODIPACE ;Nardodipace;South;Public Streetlighting;PPP; NARDODIPACE ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;634,8;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-H930-01;COMUNE DI SAN GIULIANO MILANESE ;San Giuliano Milanese;North West;Public Streetlighting;PPP; SAN GIULIANO MILANESE ILLUMINAZIONE PUBBLICA;Pipeline;;;;;;;;276,92;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L905-01;COMUNE DI VILLA SANTA LUCIA ;Villa Santa Lucia;Centre;Public Streetlighting;PPP; VILLA SANTA LUCIA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;6476,892;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-E974-01;COMUNE DI MARSALA ;MARSALA;South;Public Streetlighting;PPP; MARSALA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;13.731;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D228-01;COMUNE DI CURTI ;Curti;South;Public Streetlighting;PPP; CURTI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;10.408,31;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G813-01;Comune di Pompei ;Pompei;South;Public Streetlighting;PPP; POMPEI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;23.467,66;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-G616-02;Comune di Pietragalla ;Pietragalla;South;Smart Buildings;Smart Buildings; PIETRAGALLA EFFICIENTAMENTO EDIFICI;PREPARATION;;;;;;;;2990;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D150-01;COMUNE DI CREMONA ;Cremona;North West;Public Streetlighting;PPP; CREMONA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;11.018,38;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-L998-01;COMUNE DI VILLAPUTZU ;Villaputzu;Centre;Public Streetlighting;PPP; VILLAPUTZU ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;7908,5155;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-H971-01;COMUNE DI SAN LUCIDO ;San Lucido;South;Public Streetlighting;PPP; SAN LUCIDO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3817,6205;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-B758-01;Comune di Cardinale ;Cardinale;South;Public Streetlighting;PPP; CARDINALE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2044,07325;Civismart;BU da verificare;"BU DA VERIFICARE: nel DB commesse è ""North West"", ma il codice catastale B758 corrisponde a Cardinale → ""South"". Valore tenuto: quello del DB commesse. · commessa non presente nell'anagrafica CapEx: % ATI assunta a 1 e Società da confermare"
;;PPP-IPU-E227-01;COMUNE DI GUAGNANO ;Guagnano;South;Public Streetlighting;PPP; GUAGNANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3444,9285;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G518-01;COMUNE DI PETRONA' ;Petrona';South;Public Streetlighting;PPP; PETRONA' ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;8766,3235;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I305-01;COMUNE DI SANT'ARCANGELO ;Sant'Arcangelo;South;Public Streetlighting;PPP; SANT'ARCANGELO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;243,524;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A991-01;COMUNE DI BORGETTO ;Borgetto;South;Public Streetlighting;PPP; Borgetto ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;16.654,88;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E026-01;COMUNE DI GIFFONI SEI CASALI ;Giffoni Sei Casali;South;Public Streetlighting;PPP; GIFFONI SEI CASALI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;89,907;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-A053-01;COMUNE DI ACRI ;Acri;South;Public Streetlighting;PPP; ACRI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;18.546,16;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-A482-01;COMUNE DI ATELLA ;Atella;South;Public Streetlighting;PPP; ATELLA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3355,2055;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-A122-01;COMUNE DI ALASSIO ;Alassio;North West;Public Streetlighting;PPP; ALASSIO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;9645,6825;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I393-01;COMUNE DI SAN VITO SULLO IONIO ;SAN VITO SULLO IONIO;South;Public Streetlighting;PPP; SAN VITO SULLO IONIO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;16.450,46;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B275-01;COMUNE DI BURGIO ;Burgio;South;Public Streetlighting;PPP; BURGIO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;11.020,02;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D234-01;COMUNE DI CUSTONACI ;CUSTONACI;South;Public Streetlighting;PPP; CUSTONACI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;920;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B593-01;Comune di Canegrate ;Canegrate;North West;Public Streetlighting;PPP; CANEGRATE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;19.320;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-D859-01;COMUNE DI GAIRO ;Gairo;Centre;Public Streetlighting;PPP; GAIRO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;575;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B357-01;CAGNANO VARANO ;VARANO;South;Public Streetlighting;PPP; CAGNANO VARANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2033,74625;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B619-01;COMUNE DI CANOSA DI PUGLIA ;Canosa Di Puglia;South;Public Streetlighting;PPP; CANOSA DI PUGLIA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;52.953,20;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-A449-01;COMUNE DI ARTENA ;Artena;Centre;Public Streetlighting;PPP; ARTENA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3938,175;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-G426-03;COMUNE DI PELLEZZANO ;Pellezzano;South;Smart Buildings;Smart Buildings; EFFICIENTAMENTO ENERGETICO EDIFICI PELLEZZANO;PREPARATION;;;;;;;;3450;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-EEE-A208-02;Comune di Alliste ;Alliste;South;Smart Buildings;Smart Buildings; EFFICIENTAMENTO ENERGETICO ALLISTE;PREPARATION;;;;;;;;5520;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-L492-01;COMUNE DI UMBRIATICO ;Umbriatico;South;Public Streetlighting;PPP; UMBRIATICO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;6533,7365;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E493-01;COMUNE DI LAVELLO ;LAVELLO;South;Public Streetlighting;PPP; LAVELLO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;348,3695;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I018-01;COMUNE DI SAN MARZANO DI SAN GIUSEPPE ;San Marzano di San Giuseppe;South;Public Streetlighting;PPP; SAN MARZANO DI SAN GIUSEPPE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;758,379;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-D763-01;COMUNE DI FRANCAVILLA AL MARE ;Francavilla al Mare;Centre;Public Streetlighting;PPP; Francavilla al Mare ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;12.972,89;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I608-01;Comune di Senigallia ;Senigallia;Centre;Public Streetlighting;PPP; Senigallia - Project 2031ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;443,072;Atlantic;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-I549-01;COMUNE DI SCORRANO ;Scorrano;South;Public Streetlighting;PPP; SCORRANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;13.137,84;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-L540-01;COMUNE DI VAIRANO PATENORA ;Vairano Patenora;South;Public Streetlighting;PPP; VAIRANO PATENORA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;18.495,70;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I288-01;Comune di Sant'Angelo Le Fratte ;SANT'ANGELO LE FRATTE;South;Public Streetlighting;PPP; SANT'ANGELO LE FRATTE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1411,15925;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-C130-01;COMUNE DI CASTELLAMMARE DEL GOLFO ;CASTELLAMMARE DEL GOLFO;South;Public Streetlighting;PPP; CASTELLAMMARE DEL GOLFO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;575;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;ATI-IPU-I060-01;COMUNE DI SAN NICOLA ARCELLA ;SAN NICOLA ARCELLA;South;Public Streetlighting;PPP; in ATI San Nicola Arcella ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;787,543;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H488-01;COMUNE DI ROGGIANO GRAVINA ;Roggiano Gravina;South;Public Streetlighting;PPP; ROGGIANO GRAVINA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;18.348,53;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E397-01;COMUNE DI LACEDONIA ;LACEDONIA;South;Public Streetlighting;PPP; LACEDONIA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;7954,16475;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E242-01;GUARDIA PIEMONTESE ;GUARDIA PIEMONTESE;South;Public Streetlighting;PPP; GUARDIA PIEMONTESE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;5680,08;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E246-01;COMUNE DI GUARDIA PERTICARA ;Guardia Perticara;South;Public Streetlighting;PPP; Guardia Perticara ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;495,696;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G568-01;COMUNE DI PIANO DI SORRENTO ;PIANO DI SORRENTO;South;Public Streetlighting;PPP; PIANO DI SORRENTO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2613,02425;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D463-01;COMUNE DI FAGGIANO ;FAGGIANO;South;Public Streetlighting;PPP; FAGGIANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;23.230,79;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B437-01;COMUNE DI CALVANICO ;Calvanico;South;Public Streetlighting;PPP; CALVANICO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;5426,5855;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-H982-01;COMUNE DI SAN MARCO D'ALUNZIO ;San Marco D'alunzio;South;Public Streetlighting;PPP; SAN MARCO D'ALUNZIO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1076,4;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-D054-01;COMUNE DI CORTE BRUGNATELLA ;Corte Brugnatella;Centre;Public Streetlighting;PPP; CORTE BRUGNATELLA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3923,685;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H355-01;COMUNE DI RIVOLI ;Rivoli;North West;Public Streetlighting;PPP; RIVOLI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;72.017,21;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-M281-01;COMUNE DI PETROSINO ;Petrosino;South;Public Streetlighting;PPP; PETROSINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;22.233,69;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-E407-01;COMUNE DI LAGO ;Lago;South;Public Streetlighting;PPP; LAGO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;957,95;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-G663-01;COMUNE DI PIGNOLA ;PIGNOLA;South;Public Streetlighting;PPP; PIGNOLA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;753,733;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I480-01;PROVINCIA DI SAVONA ;PROVINCIA DI SAVONA ;North West;Public Streetlighting;PPP; IMPIANTI PROVINCIA DI SAVONA;PREPARATION;;;;;;;;569,8825;Ottima;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G648-01;COMUNE DI PIEVE FOSCIANA ;Pieve Fosciana;Centre;Public Streetlighting;PPP; PIEVE FOSCIANA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;50,623;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G543-01;COMUNE DI PIANA DEGLI ALBANESI ;Albanesi;South;Public Streetlighting;PPP; PIANA DEGLI ALBANESI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1048,593;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-M256-01;Comune di Scanzano Jonico ;Scanzano Jonico;South;Public Streetlighting;PPP; SCANZANO JONICO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;640,32;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-G630-01;COMUNE DI PIETRAVAIRANO ;PIETRAVAIRANO;South;Public Streetlighting;PPP; PIETRAVAIRANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;12.359,64;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;AQ1-IPU-D541-01;COMUNE DI FERMIGNANO ;Fermignano;Centre;Public Streetlighting;C-AQ1; FermignanoILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;166,2325;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-B111-01;COMUNE DI BRA ;Bra;North West;Public Streetlighting;PPP; BRA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;609,684;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H657-01;COMUNE DI SACILE ;Sacile;North East;Public Streetlighting;PPP; SACILE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;40.327,19;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-C543-01;COMUNE DI CERVARA DI ROMA ;Cervara di Roma;Centre;Public Streetlighting;PPP; CERVARA DI ROMA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3193,596;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E773-01;Comune di Luzzi ;Luzzi;South;Public Streetlighting;PPP; LUZZI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;21.632,77;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I329-01;COMUNE DI SAN TEODORO ;SAN TEODORO;Centre;Public Streetlighting;PPP; SAN TEODORO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;42.286,67;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B266-01;COMUNE DI BUONABITACOLO ;Buonanitacolo;South;Public Streetlighting;PPP; BUONABITACOLO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2784,679;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;BUS-SMC-B157-01;BRESCIA MOBILITA' S.P.A. ;Brescia Mobilita' S.p.a.;North West;Public Fleet Electrification;Public Fleet Electrification; BRESCIA MOBILITA' SPA TRASPORTO ELETTRICO;PREPARATION;;;;;;;;1707,75;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-E271-01;COMUNE DI GUSSAGO ;Gussago;North West;Public Streetlighting;PPP; GUSSAGO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;23.000;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-F889-01;COMUNE DI NICHELINO ;Nichelino;North West;Public Streetlighting;PPP; NICHELINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;11.302,20;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-I982-01;COMUNE DI STRONGOLI ;Strongoli;South;Public Streetlighting;PPP; STRONGOLI ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;22.699,48;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E133-01;COMUNE DI GRAMMICHELE ;Grammichele;South;Public Streetlighting;PPP; GRAMMICHELE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;2445,1875;Civismart;;Comune: nuovo (regola Title Case) · BU: storico (nome combacia) · classificazione: storico CapEx
;;PPP-IPU-A519-01;Comune di Avigliano ;Avigliano;South;Public Streetlighting;PPP; AVIGLIANO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;164,8295;Selettra;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-G616-01;Comune di Pietragalla ;Pietragalla;South;Public Streetlighting;PPP; PIETRAGALLA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1419,77275;Civismart;;Comune: anagrafica CVS BU (per codice commessa) · BU: anagrafica CVS BU · classificazione: anagrafica CVS BU
;;PPP-IPU-F158-01;COMUNE DI MESSINA ;MESSINA;South;Public Streetlighting;PPP; MESSINA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1818,587;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-E205-01;COMUNE DI GROTTAGLIE ;GROTTAGLIE;South;Public Streetlighting;PPP; GROTTAGLIE ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;1389,26325;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-H221-01;Comune di Regalbuto ;REGALBUTO;South;Public Streetlighting;PPP; REGALBUTO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;5956,6205;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-I824-01;Comune di Sommatino ;SOMMATINO;South;Public Streetlighting;PPP; SOMMATINO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;3251,80325;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-B521-01;COMUNE DI CAMPOBELLO DI MAZARA ;CAMPOBELLO DI MAZARA;South;Public Streetlighting;PPP; CAMPOBELLO DI MAZARA ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;7708,35225;Civismart;;Comune: storico CapEx · BU: storico · classificazione: storico CapEx
;;PPP-IPU-F206-01;COMUNE DI MILAZZO ;Milazzo;South;Public Streetlighting;PPP; MILAZZO ILLUMINAZIONE PUBBLICA;PREPARATION;;;;;;;;20.218,68;Civismart;da rivedere;commessa non presente nell'anagrafica CapEx: % ATI assunta a 1 e Società da confermare
